transp_Bizr_Id,vehc_Id,vehc_Lcns_No,actual_vehc_Lcns_No,depot_Id,Seat,Stand,Deck,body_Bus_No,top_Up_Thold,alert_Thold,max_Quota_Etm,use_Yn
110100001,10528,WPV4582,WPV4582,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10529,WPV4583,WPV4583,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10530,WPV4598,WPV4598,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10531,WPV4613,WPV4613,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10532,WPV4623,WPV4623,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10533,WPV6279,WPV6279,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10534,WPV6571,WPV6571,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10535,WPV6584,WPV6584,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10536,WPV6595,WPV6595,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10537,WPV6605,WPV6605,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10538,WPV6641,WPV6641,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10539,WPV6652,WPV6652,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10540,WPV6674,WPV6674,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10541,WPV6735,WPV6735,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10542,WPV6736,WPV6736,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10543,WPV6941,WPV6941,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10544,WPV6957,WPV6957,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10545,WPV9401,WPV9401,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10546,WPW5363,WPW5363,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10547,WPW5397,WPW5397,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10548,WPW5413,WPW5413,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10549,WPW8156,WPW8156,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10550,WPW8165,WPW8165,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10551,WPW8179,WPW8179,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10552,WPX1356,WPX1356,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10553,WPX1366,WPX1366,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10554,WPX1372,WPX1372,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10555,WPX1375,WPX1375,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10556,WPX2191,WPX2191,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10557,WPX2249,WPX2249,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10558,WPX2474,WPX2474,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10559,WPX4342,WPX4342,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10560,WPX4363,WPX4363,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10561,WPX4392,WPX4392,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10562,WPX4405,WPX4405,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10563,WPX4410,WPX4410,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10564,WPX4417,WPX4417,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10565,WPX4727,WPX4727,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10566,WPX5245,WPX5245,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10567,WPX5259,WPX5259,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10568,WPX5481,WPX5481,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10569,WPX5484,WPX5484,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10570,WPX5486,WPX5486,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10571,WPX5493,WPX5493,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10572,WPX5770,WPX5770,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10573,WPX5785,WPX5785,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10574,WPX5796,WPX5796,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10575,WPX5814,WPX5814,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10576,WPX5826,WPX5826,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10577,WPX5878,WPX5878,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10578,WPX5893,WPX5893,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10579,WPX605,WPX605,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10580,WPX6151,WPX6151,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10581,WPX622,WPX622,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10582,WPX637,WPX637,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10583,WPX645,WPX645,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10584,WPX653,WPX653,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10585,WPX6932,WPX6932,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10586,WPX6950,WPX6950,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10587,WPX7352,WPX7352,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10588,WPX7357,WPX7357,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10589,WPX7361,WPX7361,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10590,WPX8107,WPX8107,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10591,WPX8153,WPX8153,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10592,WPX8207,WPX8207,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10593,WPX8214,WPX8214,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10594,WPX8215,WPX8215,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10595,WPX8765,WPX8765,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10596,WPX8781,WPX8781,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10597,WPX8795,WPX8795,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10598,WPX8850,WPX8850,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10599,WPX8955,WPX8955,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10600,WPX9766,WPX9766,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10601,WPX9774,WPX9774,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10602,WPX9780,WPX9780,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10603,WPX9781,WPX9781,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10604,WPY719,WPY719,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10605,WPY731,WPY731,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10606,WPY743,WPY743,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10607,WPY750,WPY750,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10608,WQA7920,WQA7920,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10609,WQA8195,WQA8195,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10610,WQR7071,WQR7071,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10611,WQR7493,WQR7493,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10613,WNV5136,WNV5136,BLK,37,25,Single,CRS,2000,100,3500,Y
110100001,10615,WNV5150,WNV5150,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10617,WNV5172,WNV5172,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10619,WNV5191,WNV5191,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10622,WNV5204,WNV5204,BLK,37,25,Single,ADL1,2000,100,3500,Y
110100001,10624,WNV5217,WNV5217,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10628,WNV5647,WNV5647,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10630,WNV5659,WNV5659,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10632,WNV5674,WNV5674,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10642,WNX4101,WNX4101,BLK,37,25,Single,xx,2000,100,3500,Y
110100001,10643,WNX4102,WNX4102,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10645,WNX4105,WNX4105,BLK,37,25,Single,xx,2000,100,3500,Y
110100001,10647,WNX4107,WNX4107,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10650,WNX9055,WNX9055,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10652,WNX9854,WNX9854,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10653,WNX9860,WNX9860,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10654,WNY411,WNY411,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10655,WNY413,WNY413,BLK,37,25,Single,CRS,2000,100,3500,Y
110100001,10657,WNY4365,WNY4365,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10660,WNY4399,WNY4399,BLK,37,25,Single,ADL1,2000,100,3500,Y
110100001,10661,WNY4579,WNY4579,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10663,WNY6820,WNY6820,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10665,WNY9974,WNY9974,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10668,WPA124,WPA124,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10672,WPA4904,WPA4904,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10683,WPB1437,WPB1437,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10685,WPB3224,WPB3224,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10693,WPB4405,WPB4405,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10695,WPB7851,WPB7851,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10697,WPB7861,WPB7861,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10701,WPC1208,WPC1208,BLK,37,25,Single,XX,2000,100,3500,Y
110100001,10702,WPC1209,WPC1209,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10704,WPC1658,WPC1658,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10705,WPC3840,WPC3840,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10707,WPC4798,WPC4798,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10711,WPC7461,WPC7461,BLK,37,25,Single,MAL,2000,100,3500,Y
110100001,10713,WPC7935,WPC7935,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10715,WPC8505,WPC8505,BLK,37,25,Single,ADL,2000,100,3500,Y
110100001,10725,WQA1064,WQA1064,BLK,39,20,Single,M004,2000,100,3500,Y
110100001,10730,WQA3658,WQA3658,BLK,39,20,Single,M247,2000,100,3500,Y
110100001,10732,WQA664,WQA664,BLK,39,20,Single,M010,2000,100,3500,Y
110100001,10737,WQB307,WQB307,BLK,39,20,Single,M213,2000,100,3500,Y
110100001,10819,WQA4704,WQA4704,BLK,39,20,Single,ADL,2000,100,3500,Y
110100001,10823,WQA6897,WQA6897,BLK,39,20,Single,ADL,2000,100,3500,Y
110100001,10830,WQB7774,WQB7774,BLK,39,20,Single,ADL,2000,100,3500,Y
110100001,10833,WQE2164,WQE2164,BLK,39,20,Single,ADL,2000,100,3500,Y
110100001,10965,WPX6907,WPX6907,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10966,WPX7302,WPX7302,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,11193,WBV2485,WBV2485,BLK,0,0,Single,WBV2,2000,100,3500,Y
110100001,11195,WBV3764,WBV3764,BLK,0,0,Single,WBV3,2000,100,3500,Y
110100001,11220,XBM6436,WB6436M,BLK,36,33,Single,S724,2000,100,3500,Y
110100001,11292,XBM6425,WB6425M,BLK,36,33,Single,S726,2000,100,3500,Y
110100001,11335,XBG503,WB503G,BLK,83,25,Double,E507,2000,100,3500,Y
110100001,11436,XBK5022,WB5022K,BLK,29,30,Single,E211,2000,100,3500,Y
110100001,11437,XBL915,WB915L,BLK,36,33,Single,S731,2000,100,3500,Y
110100001,11439,XBL946,WB946L,BLK,36,33,Single,S740,2000,100,3500,Y
110100001,11441,WVJ7650,WVJ7650,BLK,0,0,Single,MA4,2000,100,3500,Y
110100001,11443,XBL792,WB792L,BLK,36,33,Single,S742,2000,100,3500,Y
110100001,11444,XBM8092,WB8092M,BLK,36,33,Single,S743,2000,100,3500,Y
110100001,11525,W744Q,W744Q,BLK,0,0,Single,W744,2000,100,3500,Y
110100001,11528,XIQ5380,W5380Q,BLK,41,28,Single,W538,2000,100,3500,Y
110100001,11530,XIQ7486,W7486Q,BLK,41,28,Single,W748,2000,100,3500,Y
110100001,11535,WVN7792,WVN7792,BLK,30,34,Single,T135,2000,100,3500,Y
110100001,11644,XIR4415,W4415R,BLK,41,28,Single,W441,2000,100,3500,Y
110100001,11647,XIR4958,W4958R,BLK,41,28,Single,W495,2000,100,3500,Y
110100001,11649,XIS3447,W3447S,BLK,41,28,Single,W344,2000,100,3500,Y
110100001,11651,WMD6449,WMD6449,BLK,0,0,Single,ACCD,2000,100,3500,Y
110100001,11760,XIS2480,W2480S,BLK,41,28,Single,W248,2000,100,3500,Y
110100001,11765,XIT479,W479T,BLK,41,28,Single,W479,2000,100,3500,Y
110100001,11766,XIS7952,W7952S,BLK,41,28,Single,W795,2000,100,3500,Y
110100001,11767,XIT304,W304T,BLK,41,28,Single,W304,2000,100,3500,Y
110100001,11775,XIT2840,W2840T,BLK,41,28,Single,W284,2000,100,3500,Y
110100001,11776,XIT2675,W2675T,BLK,41,28,Single,W267,2000,100,3500,Y
110100001,11777,XIT3607,W3607T,BLK,41,28,Single,W360,2000,100,3500,Y
110100001,11780,XIS7358,W7358S,BLK,41,28,Single,S522,2000,100,3500,Y
110100001,11781,XIT3525,W3525T,BLK,41,28,Single,S527,2000,100,3500,Y
110100001,11783,XIV4986,W4986V,BLK,41,28,Single,S532,2000,100,3500,Y
110100001,11784,XIV5623,W5623V,BLK,41,28,Single,S533,2000,100,3500,Y
110100001,11786,XAG3648,WA3648G,BLK,41,28,Single,S586,2000,100,3500,Y
110100001,11787,XAG2845,WA2845G,BLK,41,28,Single,S585,2000,100,3500,Y
110100001,11788,XAG3498,WA3498G,BLK,41,28,Single,S588,2000,100,3500,Y
110100001,11791,XAG5036,WA5036G,BLK,41,28,Single,S591,2000,100,3500,Y
110100001,11792,XAG2856,WA2856G,BLK,41,28,Single,S491,2000,100,3500,Y
110100001,11793,XAG1376,WA1376G,BLK,41,28,Single,S590,2000,100,3500,Y
110100001,11824,XBC1904,WB1904C,BLK,36,33,Single,S691,2000,100,3500,Y
110100001,11827,XBD9371,WB9371D,BLK,36,33,Single,S696,2000,100,3500,Y
110100001,11831,XBF6708,WB6708F,BLK,36,33,Single,S699,2000,100,3500,Y
110100001,11832,XBF7571,WB7571F,BLK,36,33,Single,S700,2000,100,3500,Y
110100001,11833,XBF9037,WB9037F,BLK,36,33,Single,S701,2000,100,3500,Y
110100001,11836,XBH5734,WB5734H,BLK,36,33,Single,S706,2000,100,3500,Y
110100001,11837,XBF8625,WB8625F,BLK,36,33,Single,S703,2000,100,3500,Y
110100001,11838,XBF8610,WB8610F,BLK,36,33,Single,S704,2000,100,3500,Y
110100001,11839,XBH5780,WB5780H,BLK,36,33,Single,S707,2000,100,3500,Y
110100001,11840,XBH5605,WB5605H,BLK,36,33,Single,S708,2000,100,3500,Y
110100001,11842,XBH8441,WB8441H,BLK,36,33,Single,S710,2000,100,3500,Y
110100001,11844,XBH8474,WB8474H,BLK,36,33,Single,S712,2000,100,3500,Y
110100001,11845,XBJ1755,WB1755J,BLK,36,33,Single,S713,2000,100,3500,Y
110100001,11846,XBJ2148,WB2148J,BLK,36,33,Single,S714,2000,100,3500,Y
110100001,11847,XBJ6753,WB6753J,BLK,36,33,Single,S715,2000,100,3500,Y
110100001,11848,XBK3644,WB3644K,BLK,36,33,Single,S716,2000,100,3500,Y
110100001,11849,XBK3660,WB3660K,BLK,36,33,Single,S717,2000,100,3500,Y
110100001,11850,XBK3819,WB3819K,BLK,36,33,Single,S718,2000,100,3500,Y
110100001,11859,XBK3649,WB3649K,BLK,36,33,Single,S720,2000,100,3500,Y
110100001,11860,XBK8449,WB8449K,BLK,36,33,Single,S721,2000,100,3500,Y
110100001,11862,XBL620,WB620L,BLK,36,33,Single,S723,2000,100,3500,Y
110100001,11864,XBK7417,WB7417K,BLK,36,33,Single,S736,2000,100,3500,Y
110100001,11865,XBL824,WB824L,BLK,36,33,Single,S737,2000,100,3500,Y
110100001,11866,XBL856,WB856L,BLK,36,33,Single,S738,2000,100,3500,Y
110100001,11867,XBL759,WB759L,BLK,36,33,Single,S739,2000,100,3500,Y
110100001,11906,XBT3075,WB3075T,BLK,36,33,Single,S776,2000,100,3500,Y
110100001,11908,XBT4658,WB4658T,BLK,36,33,Single,S781,2000,100,3500,Y
110100001,11909,XBT4638,WB4638T,BLK,36,33,Single,S782,2000,100,3500,Y
110100001,12113,VEN3891,VEN3891,BLK,84,26,Double,V891,0,0,0,Y
110100001,12127,VEW7052,VEW7052,BLK,84,26,Double,V052,0,0,0,Y
110100001,12129,VFA2793,VFA2793,BLK,84,26,Double,V793,0,0,0,Y
110100001,12148,VFH1693,VFH1693,BLK,84,26,Double,V693,0,0,0,Y
110100001,12149,VFH1782,VFH1782,BLK,84,26,Double,V782,0,0,0,Y
110100001,12154,VFJ4933,VFJ4933,BLK,84,26,Double,V933,0,0,0,Y
110100001,12155,VEY4750,VEY4750,BLK,84,26,Double,V750,0,0,0,Y
110100001,12171,VGF4516,VGF4516,BLK,84,26,Double,V516,0,0,0,Y
110100001,12172,VGF6505,VGF6505,BLK,84,26,Double,V505,0,0,0,Y
110100001,12193,VGF4514,VGF4514,BLK,84,26,Double,V514,0,0,0,Y
110100001,12194,VGF8476,VGF8476,BLK,84,26,Double,V476,0,0,0,Y
110100001,12215,VGG4830,VGG4830,BLK,84,26,Double,V830,0,0,0,Y
110100001,12216,VGG4832,VGG4832,BLK,84,26,Double,V832,0,0,0,Y
110100001,12217,VGF8475,VGF8475,BLK,84,26,Double,V475,0,0,0,Y
110100001,12218,VGH4670,VGH4670,BLK,84,26,Double,V670,0,0,0,Y
110100001,12219,VGG9506,VGG9506,BLK,84,26,Double,V506,0,0,0,Y
110100001,12220,VGH1474,VGH1474,BLK,84,26,Double,V474,0,0,0,Y
110100001,12224,VGJ8305,VGJ8305,BLK,84,26,Double,V305,0,0,0,Y
110100001,12225,VGJ8959,VGJ8959,BLK,84,26,Double,V959,0,0,0,Y
110100001,12226,VGK1677,VGK1677,BLK,84,26,Double,V677,0,0,0,Y
110100001,12227,VGH4668,VGH4668,BLK,84,26,Double,V668,0,0,0,Y
110100001,12228,VGK8915,VGK8915,BLK,84,26,Double,V915,0,0,0,Y
110100001,12229,VGH3094,VGH3094,BLK,84,26,Double,V094,0,0,0,Y
110100001,12230,VGJ8252,VGJ8252,BLK,84,26,Double,V252,0,0,0,Y
110100001,12231,VGJ1970,VGJ1970,BLK,84,26,Double,V970,0,0,0,Y
110100001,12232,VGG9462,VGG9462,BLK,84,26,Double,V462,0,0,0,Y
110100001,12233,VGH3130,VGH3130,BLK,84,26,Double,V130,0,0,0,Y
110100001,12234,VGJ8942,VGJ8942,BLK,84,26,Double,V942,0,0,0,Y
110100001,12578,PMQ2578,PMQ2578,BLK,83,25,Double,PMQ1,0,0,0,Y
110100001,12778,PMQ2778,PMQ2778,BLK,83,25,Double,PMQ1,0,0,0,Y
110100001,12978,PMQ2978,PMQ2978,BLK,83,25,Double,PMQ1,0,0,0,Y
110100001,1654,XBM1654,WB1654M,BLK,#N/A,#N/A,#N/A,MAZD,2000,100,3500,Y
110100001,4899,XCG4899,WC4899G,BLK,29,30,Single,ADL,2000,100,3500,Y
110100001,5549,XBU5549,WB5549U,BLK,29,30,Single,EG1,2000,100,3500,Y
110100001,5697,XCK5697,WC5697K,BLK,29,30,Single,ADL,2000,100,3500,Y
110100001,B8757,XCB8757,WC8757B,BLK,29,30,Single,E200,2000,100,3500,Y
110100001,B9071,XCB9071,WC9071B,BLK,29,30,Single,E200,2000,100,3500,Y
110100001,C4453,XCC4453,WC4453C,BLK,29,30,Single,E200,2000,100,3500,Y
110100001,E200,XBU5709,WB5709U,BLK,#N/A,#N/A,#N/A,XBU5,2000,100,3500,Y
110100001,E500,XBQ8407,WB8407Q,BLK,83,25,Double,XBQ8,2000,100,3500,Y
110100001,S760,XBU864,WB864U,BLK,36,33,Single,S760,2000,100,3500,Y
110100001,S777,XBU807,WB807U,BLK,36,33,Single,S777,2000,100,3500,Y
110100001,S780,XBU837,WB837U,BLK,36,33,Single,S780,2000,100,3500,Y
110100001,S781,XBU1938,WB1938U,BLK,36,33,Single,S781,2000,100,3500,Y
110100001,S782,XBU872,WB872U,BLK,36,33,Single,S782,2000,100,3500,Y
110100001,S788,XBU1036,WB1036U,BLK,36,33,Single,S788,2000,100,3500,Y
110100001,S789,XBU863,WB863U,BLK,36,33,Single,S789,2000,100,3500,Y
110100001,S846,XBU846,WB846U,BLK,36,33,Single,S846,2000,100,3500,Y
110100001,WBK50,WBK5025,WBK5025,BLK,#N/A,#N/A,#N/A,WBK5,2000,100,3500,Y
110100001,WPX75,WPX7537,WPX7537,BLK,#N/A,#N/A,#N/A,WPX7,2000,100,3500,Y
110100001,XBP76,XBP7691,WB7691P,BLK,83,25,Double,XBP7,2000,100,3500,Y
110100001,XBQ84,XBQ8407,WB8407Q,BLK,83,25,Double,XBQ8,2000,100,3500,Y
110100001,XBS54,XBS5472,WB5472S,BLK,#N/A,#N/A,#N/A,XBS5,2000,100,3500,Y
110100001,XBU18,XBU1872,WB1872U,BLK,36,33,Single,XBU1,2000,100,3500,Y
110100001,XBU22,XBU1862,WB1862U,BLK,36,33,Single,XBU1,2000,100,3500,Y
110100001,XBU25,XBU2521,WB2521U,BLK,36,33,Single,XBU2,2000,100,3500,Y
110100001,XBV,XBV4165,WB4165V,BLK,83,25,Double,XBV,2000,100,3500,Y
110100001,XBV41,XBV4132,WB4132V,BLK,83,25,Double,XBV4,2000,100,3500,Y
110100001,XBV44,XBV4708,WB4708V,BLK,36,33,Single,XBV4,2000,100,3500,Y
110100001,XBV47,XBV4788,WB4788V,BLK,36,33,Single,XBV4,2000,100,3500,Y
110100001,XBV49,XBV4906,WB4906V,BLK,36,33,Single,XBV4,2000,100,3500,Y
110100001,XCA14,XCA1484,WC1484A,BLK,29,30,Single,XCA1,2000,100,3500,Y
110100001,10301,WNV5243,WNV5243,MA4,37,25,Single,p,2000,100,3500,Y
110100001,10302,WNY6805,WNY6805,MA4,37,25,Single,P,2000,100,3500,Y
110100001,10305,WPB1445,WPB1445,MA4,37,25,Single,P,2000,100,3500,Y
110100001,10307,WPB7810,WPB7810,MA4,37,25,Single,p,2000,100,3500,Y
110100001,10308,WPB7990,WPB7990,MA4,37,25,Single,PD3,2000,100,3500,Y
110100001,10309,WPC3820,WPC3820,MA4,37,25,Single,M028,2000,100,3500,Y
110100001,10311,WPC4641,WPC4641,MA4,37,25,Single,PD3,2000,100,3500,Y
110100001,10312,WPC7445,WPC7445,MA4,37,25,Single,PD3,2000,100,3500,Y
110100001,10314,WPC7749,WPC7749,MA4,37,25,Single,PD3,2000,100,3500,Y
110100001,10315,WPD2157,WPD2157,MA4,37,25,Single,PDN,2000,100,3500,Y
110100001,10317,WPQ3358,WPQ3358,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10318,WPQ3365,WPQ3365,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10319,WPQ3370,WPQ3370,MA4,0,0,Single,Dong,2000,100,3500,Y
110100001,10320,WPQ3385,WPQ3385,MA4,0,0,Single,D320,2000,100,3500,Y
110100001,10321,WPQ3416,WPQ3416,MA4,#N/A,#N/A,#N/A,C7,2000,100,3500,Y
110100001,10322,WPQ3421,WPQ3421,MA4,0,0,Single,Dong,2000,100,3500,Y
110100001,10323,WPQ3431,WPQ3431,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10324,WPQ4956,WPQ4956,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10325,WPQ4959,WPQ4959,MA4,0,0,Single,m2,2000,100,3500,Y
110100001,10326,WPQ4966,WPQ4966,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10327,WPQ4970,WPQ4970,MA4,#N/A,#N/A,#N/A,P,2000,100,3500,Y
110100001,10330,WPQ8249,WPQ8249,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10331,WPQ8250,WPQ8250,MA4,0,0,Single,Dong,2000,100,3500,Y
110100001,10332,WPQ8264,WPQ8264,MA4,0,0,Single,C7,2000,100,3500,Y
110100001,10334,WPQ9094,WPQ9094,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10335,WPQ9102,WPQ9102,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10337,WPQ9120,WPQ9120,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10338,WPQ9145,WPQ9145,MA4,0,0,Single,Dong,2000,100,3500,Y
110100001,10339,WPQ9150,WPQ9150,MA4,0,0,Single,C7,2000,100,3500,Y
110100001,10340,WPR365,WPR365,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10341,WPR371,WPR371,MA4,#N/A,#N/A,#N/A,OK5,2000,100,3500,Y
110100001,10342,WPR375,WPR375,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10344,WPR384,WPR384,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10345,WPR394,WPR394,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10348,WPR407,WPR407,MA4,#N/A,#N/A,#N/A,q,2000,100,3500,Y
110100001,10349,WPR4752,WPR4752,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10354,WPR4769,WPR4769,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10355,WPR4773,WPR4773,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10356,WPR4777,WPR4777,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10358,WPR9592,WPR9592,MA4,#N/A,#N/A,#N/A,m3,2000,100,3500,Y
110100001,10360,WPR9601,WPR9601,MA4,#N/A,#N/A,#N/A,PDN,2000,100,3500,Y
110100001,10361,WPS1475,WPS1475,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10362,WPS1487,WPS1487,MA4,#N/A,#N/A,#N/A,P,2000,100,3500,Y
110100001,10363,WPS1493,WPS1493,MA4,0,0,Single,Dong,2000,100,3500,Y
110100001,10364,WPS1495,WPS1495,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10366,WPS2034,WPS2034,MA4,#N/A,#N/A,#N/A,OK5,2000,100,3500,Y
110100001,10370,WPS250,WPS250,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10371,WPS254,WPS254,MA4,0,0,Single,Dong,2000,100,3500,Y
110100001,10375,WPS7026,WPS7026,MA4,0,0,Single,p,2000,100,3500,Y
110100001,10377,WPS7056,WPS7056,MA4,0,0,Single,PDN,2000,100,3500,Y
110100001,10378,WPS7058,WPS7058,MA4,0,0,Single,PD3,2000,100,3500,Y
110100001,10379,WPS793,WPS793,MA4,0,0,Single,Dong,2000,100,3500,Y
